      1.  10.00
      2.  20.00
      3.  30.00
      4.  40.00
      5.  50.00
      6.  60.00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
      0.    .00
